studentId,problemId,skill,correct
1,232,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
1,229,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
1,237,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
1,236,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
1,226,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
1,227,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
1,233,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
1,231,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
1,232,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
1,402,jh_數學2上_BasicPropertiesOfRadicalOperations,0
1,395,jh_數學2上_BasicPropertiesOfRadicalOperations,1
1,394,jh_數學2上_BasicPropertiesOfRadicalOperations,1
1,394,jh_數學2上_BasicPropertiesOfRadicalOperations,1
1,401,jh_數學2上_BasicPropertiesOfRadicalOperations,0
1,402,jh_數學2上_BasicPropertiesOfRadicalOperations,1
1,409,jh_數學2上_FourOperationsOfRadicals,0
1,413,jh_數學2上_FourOperationsOfRadicals,1
1,405,jh_數學2上_FourOperationsOfRadicals,0
1,416,jh_數學2上_FourOperationsOfRadicals,0
1,414,jh_數學2上_FourOperationsOfRadicals,1
1,416,jh_數學2上_FourOperationsOfRadicals,0
1,345,jh_數學2上_PolynomialAdditionAndSubtraction,1
1,347,jh_數學2上_PolynomialAdditionAndSubtraction,1
1,351,jh_數學2上_PolynomialAdditionAndSubtraction,0
1,346,jh_數學2上_PolynomialAdditionAndSubtraction,0
1,345,jh_數學2上_PolynomialAdditionAndSubtraction,1
1,353,jh_數學2上_PolynomialAdditionAndSubtraction,0
1,351,jh_數學2上_PolynomialAdditionAndSubtraction,0
1,348,jh_數學2上_PolynomialAdditionAndSubtraction,0
1,348,jh_數學2上_PolynomialAdditionAndSubtraction,0
1,366,jh_數學2上_PolynomialDivision,0
1,371,jh_數學2上_PolynomialDivision,0
1,368,jh_數學2上_PolynomialDivision,0
1,368,jh_數學2上_PolynomialDivision,0
1,369,jh_數學2上_PolynomialDivision,0
1,368,jh_數學2上_PolynomialDivision,0
1,364,jh_數學2上_PolynomialDivision,1
1,494,jh_數學2上_WordProblems,1
1,493,jh_數學2上_WordProblems,0
1,494,jh_數學2上_WordProblems,0
1,503,jh_數學2上_WordProblems,0
1,501,jh_數學2上_WordProblems,0
1,497,jh_數學2上_WordProblems,1
1,503,jh_數學2上_WordProblems,0
1,496,jh_數學2上_WordProblems,1
1,497,jh_數學2上_WordProblems,0
1,502,jh_數學2上_WordProblems,0
2,91,jh_數學1上_CommonDivisibilityRules,1
2,89,jh_數學1上_CommonDivisibilityRules,1
2,86,jh_數學1上_CommonDivisibilityRules,1
2,88,jh_數學1上_CommonDivisibilityRules,1
2,88,jh_數學1上_CommonDivisibilityRules,1
2,87,jh_數學1上_CommonDivisibilityRules,1
2,90,jh_數學1上_CommonDivisibilityRules,1
2,83,jh_數學1上_CommonDivisibilityRules,1
2,84,jh_數學1上_CommonDivisibilityRules,1
2,84,jh_數學1上_CommonDivisibilityRules,1
2,57,jh_數學1上_FourArithmeticOperationsOfIntegers,1
2,60,jh_數學1上_FourArithmeticOperationsOfIntegers,0
2,57,jh_數學1上_FourArithmeticOperationsOfIntegers,0
2,62,jh_數學1上_FourArithmeticOperationsOfIntegers,1
2,59,jh_數學1上_FourArithmeticOperationsOfIntegers,1
2,63,jh_數學1上_FourArithmeticOperationsOfIntegers,0
2,57,jh_數學1上_FourArithmeticOperationsOfIntegers,0
2,55,jh_數學1上_FourArithmeticOperationsOfIntegers,1
2,59,jh_數學1上_FourArithmeticOperationsOfIntegers,1
2,63,jh_數學1上_FourArithmeticOperationsOfIntegers,1
2,52,jh_數學1上_FourArithmeticOperationsOfIntegers,1
2,18,jh_數學1上_IntegerAdditionOperation,1
2,27,jh_數學1上_IntegerAdditionOperation,1
2,19,jh_數學1上_IntegerAdditionOperation,0
2,27,jh_數學1上_IntegerAdditionOperation,1
2,19,jh_數學1上_IntegerAdditionOperation,1
2,27,jh_數學1上_IntegerAdditionOperation,1
2,18,jh_數學1上_IntegerAdditionOperation,0
2,20,jh_數學1上_IntegerAdditionOperation,1
2,26,jh_數學1上_IntegerAdditionOperation,0
2,253,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
2,252,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
2,256,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
2,255,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
2,255,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
2,248,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
2,250,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
2,247,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
2,256,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
2,255,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
2,256,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
2,234,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
2,235,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
2,229,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
2,232,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
2,228,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
2,231,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
2,231,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
2,233,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
2,228,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
2,393,jh_數學2上_BasicPropertiesOfRadicalOperations,1
2,396,jh_數學2上_BasicPropertiesOfRadicalOperations,1
2,391,jh_數學2上_BasicPropertiesOfRadicalOperations,1
2,391,jh_數學2上_BasicPropertiesOfRadicalOperations,1
2,400,jh_數學2上_BasicPropertiesOfRadicalOperations,0
2,394,jh_數學2上_BasicPropertiesOfRadicalOperations,1
2,402,jh_數學2上_BasicPropertiesOfRadicalOperations,1
2,415,jh_數學2上_FourOperationsOfRadicals,1
2,404,jh_數學2上_FourOperationsOfRadicals,1
2,412,jh_數學2上_FourOperationsOfRadicals,0
2,408,jh_數學2上_FourOperationsOfRadicals,1
2,407,jh_數學2上_FourOperationsOfRadicals,0
2,405,jh_數學2上_FourOperationsOfRadicals,1
2,410,jh_數學2上_FourOperationsOfRadicals,0
2,406,jh_數學2上_FourOperationsOfRadicals,1
2,347,jh_數學2上_PolynomialAdditionAndSubtraction,1
2,352,jh_數學2上_PolynomialAdditionAndSubtraction,0
2,345,jh_數學2上_PolynomialAdditionAndSubtraction,1
2,352,jh_數學2上_PolynomialAdditionAndSubtraction,1
2,351,jh_數學2上_PolynomialAdditionAndSubtraction,0
2,346,jh_數學2上_PolynomialAdditionAndSubtraction,1
2,349,jh_數學2上_PolynomialAdditionAndSubtraction,1
2,353,jh_數學2上_PolynomialAdditionAndSubtraction,1
2,352,jh_數學2上_PolynomialAdditionAndSubtraction,0
2,365,jh_數學2上_PolynomialDivision,1
2,364,jh_數學2上_PolynomialDivision,1
2,372,jh_數學2上_PolynomialDivision,1
2,366,jh_數學2上_PolynomialDivision,1
2,364,jh_數學2上_PolynomialDivision,1
2,371,jh_數學2上_PolynomialDivision,1
2,370,jh_數學2上_PolynomialDivision,1
2,374,jh_數學2上_PolynomialDivision,0
2,502,jh_數學2上_WordProblems,0
2,501,jh_數學2上_WordProblems,1
2,496,jh_數學2上_WordProblems,0
2,493,jh_數學2上_WordProblems,1
2,498,jh_數學2上_WordProblems,1
2,501,jh_數學2上_WordProblems,0
2,497,jh_數學2上_WordProblems,0
2,493,jh_數學2上_WordProblems,0
2,500,jh_數學2上_WordProblems,0
2,498,jh_數學2上_WordProblems,1
2,702,jh_數學2下_IdentifyingAndConstructingParallelograms,1
2,700,jh_數學2下_IdentifyingAndConstructingParallelograms,1
2,703,jh_數學2下_IdentifyingAndConstructingParallelograms,0
2,699,jh_數學2下_IdentifyingAndConstructingParallelograms,1
2,704,jh_數學2下_IdentifyingAndConstructingParallelograms,1
2,709,jh_數學2下_IdentifyingAndConstructingParallelograms,1
2,699,jh_數學2下_IdentifyingAndConstructingParallelograms,1
2,710,jh_數學2下_IdentifyingAndConstructingParallelograms,1
2,703,jh_數學2下_IdentifyingAndConstructingParallelograms,1
2,690,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
2,697,jh_數學2下_MeaningAndPropertiesOfParallelograms,0
2,696,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
2,690,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
2,694,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
2,692,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
2,698,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
2,715,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,1
2,718,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,1
2,716,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
2,716,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,1
2,711,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
2,720,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,1
2,776,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,1
2,784,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,0
2,782,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,0
2,785,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,0
2,778,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,0
2,777,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,0
2,779,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,0
2,783,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,1
2,786,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,1
2,780,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,1
2,871,jh_數學3上_GeometricProof,0
2,871,jh_數學3上_GeometricProof,1
2,871,jh_數學3上_GeometricProof,1
2,864,jh_數學3上_GeometricProof,1
2,866,jh_數學3上_GeometricProof,0
2,853,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,0
2,860,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
2,862,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
2,857,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
2,856,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
2,861,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
2,856,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
2,860,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,0
2,852,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
2,857,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
2,756,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
2,758,jh_數學3上_ParallelLinesProportionalSegmentsProperty,0
2,757,jh_數學3上_ParallelLinesProportionalSegmentsProperty,0
2,774,jh_數學3上_ParallelLinesProportionalSegmentsProperty,0
2,750,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
2,769,jh_數學3上_ParallelLinesProportionalSegmentsProperty,0
2,773,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,86,jh_數學1上_CommonDivisibilityRules,1
3,89,jh_數學1上_CommonDivisibilityRules,0
3,84,jh_數學1上_CommonDivisibilityRules,1
3,87,jh_數學1上_CommonDivisibilityRules,1
3,89,jh_數學1上_CommonDivisibilityRules,0
3,87,jh_數學1上_CommonDivisibilityRules,0
3,91,jh_數學1上_CommonDivisibilityRules,0
3,85,jh_數學1上_CommonDivisibilityRules,1
3,57,jh_數學1上_FourArithmeticOperationsOfIntegers,1
3,55,jh_數學1上_FourArithmeticOperationsOfIntegers,1
3,55,jh_數學1上_FourArithmeticOperationsOfIntegers,1
3,63,jh_數學1上_FourArithmeticOperationsOfIntegers,1
3,61,jh_數學1上_FourArithmeticOperationsOfIntegers,0
3,53,jh_數學1上_FourArithmeticOperationsOfIntegers,1
3,55,jh_數學1上_FourArithmeticOperationsOfIntegers,0
3,62,jh_數學1上_FourArithmeticOperationsOfIntegers,1
3,63,jh_數學1上_FourArithmeticOperationsOfIntegers,1
3,24,jh_數學1上_IntegerAdditionOperation,1
3,18,jh_數學1上_IntegerAdditionOperation,1
3,27,jh_數學1上_IntegerAdditionOperation,0
3,21,jh_數學1上_IntegerAdditionOperation,1
3,24,jh_數學1上_IntegerAdditionOperation,1
3,25,jh_數學1上_IntegerAdditionOperation,1
3,28,jh_數學1上_IntegerAdditionOperation,1
3,23,jh_數學1上_IntegerAdditionOperation,1
3,23,jh_數學1上_IntegerAdditionOperation,1
3,253,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
3,252,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
3,254,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
3,245,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
3,249,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
3,252,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
3,232,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
3,227,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
3,235,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
3,227,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
3,226,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
3,227,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
3,230,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
3,230,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
3,397,jh_數學2上_BasicPropertiesOfRadicalOperations,1
3,400,jh_數學2上_BasicPropertiesOfRadicalOperations,1
3,403,jh_數學2上_BasicPropertiesOfRadicalOperations,0
3,399,jh_數學2上_BasicPropertiesOfRadicalOperations,0
3,393,jh_數學2上_BasicPropertiesOfRadicalOperations,1
3,392,jh_數學2上_BasicPropertiesOfRadicalOperations,1
3,396,jh_數學2上_BasicPropertiesOfRadicalOperations,1
3,399,jh_數學2上_BasicPropertiesOfRadicalOperations,1
3,411,jh_數學2上_FourOperationsOfRadicals,1
3,406,jh_數學2上_FourOperationsOfRadicals,1
3,409,jh_數學2上_FourOperationsOfRadicals,0
3,410,jh_數學2上_FourOperationsOfRadicals,0
3,407,jh_數學2上_FourOperationsOfRadicals,1
3,404,jh_數學2上_FourOperationsOfRadicals,1
3,412,jh_數學2上_FourOperationsOfRadicals,0
3,414,jh_數學2上_FourOperationsOfRadicals,1
3,410,jh_數學2上_FourOperationsOfRadicals,1
3,404,jh_數學2上_FourOperationsOfRadicals,0
3,415,jh_數學2上_FourOperationsOfRadicals,0
3,349,jh_數學2上_PolynomialAdditionAndSubtraction,1
3,352,jh_數學2上_PolynomialAdditionAndSubtraction,0
3,350,jh_數學2上_PolynomialAdditionAndSubtraction,1
3,354,jh_數學2上_PolynomialAdditionAndSubtraction,1
3,350,jh_數學2上_PolynomialAdditionAndSubtraction,1
3,346,jh_數學2上_PolynomialAdditionAndSubtraction,1
3,347,jh_數學2上_PolynomialAdditionAndSubtraction,1
3,367,jh_數學2上_PolynomialDivision,1
3,373,jh_數學2上_PolynomialDivision,0
3,372,jh_數學2上_PolynomialDivision,1
3,373,jh_數學2上_PolynomialDivision,1
3,372,jh_數學2上_PolynomialDivision,0
3,364,jh_數學2上_PolynomialDivision,1
3,371,jh_數學2上_PolynomialDivision,0
3,370,jh_數學2上_PolynomialDivision,1
3,371,jh_數學2上_PolynomialDivision,1
3,367,jh_數學2上_PolynomialDivision,0
3,493,jh_數學2上_WordProblems,0
3,497,jh_數學2上_WordProblems,1
3,498,jh_數學2上_WordProblems,1
3,499,jh_數學2上_WordProblems,0
3,497,jh_數學2上_WordProblems,0
3,498,jh_數學2上_WordProblems,1
3,496,jh_數學2上_WordProblems,1
3,494,jh_數學2上_WordProblems,1
3,703,jh_數學2下_IdentifyingAndConstructingParallelograms,1
3,707,jh_數學2下_IdentifyingAndConstructingParallelograms,1
3,709,jh_數學2下_IdentifyingAndConstructingParallelograms,0
3,705,jh_數學2下_IdentifyingAndConstructingParallelograms,0
3,700,jh_數學2下_IdentifyingAndConstructingParallelograms,1
3,694,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
3,694,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
3,692,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
3,689,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
3,690,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
3,696,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
3,694,jh_數學2下_MeaningAndPropertiesOfParallelograms,1
3,714,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
3,715,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,1
3,721,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
3,712,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
3,712,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,1
3,719,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
3,723,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
3,714,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
3,711,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,1
3,716,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,0
3,714,jh_數學2下_PropertiesOfRectanglesRhombusesKitesAndSquares,1
3,780,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,1
3,779,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,1
3,779,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,1
3,783,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,1
3,787,jh_數學3上_ApplicationOfParallelLinesProportionalSegmentsProperty,0
3,866,jh_數學3上_GeometricProof,1
3,868,jh_數學3上_GeometricProof,1
3,873,jh_數學3上_GeometricProof,0
3,869,jh_數學3上_GeometricProof,1
3,865,jh_數學3上_GeometricProof,1
3,864,jh_數學3上_GeometricProof,1
3,864,jh_數學3上_GeometricProof,1
3,864,jh_數學3上_GeometricProof,1
3,860,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
3,860,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
3,860,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,0
3,854,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
3,852,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
3,858,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
3,856,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,0
3,855,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
3,855,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
3,858,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,1
3,856,jh_數學3上_InscribedAngleParallelChordsAndCyclicQuadrilateral,0
3,751,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,770,jh_數學3上_ParallelLinesProportionalSegmentsProperty,0
3,753,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,753,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,750,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,769,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,763,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,771,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,755,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
3,761,jh_數學3上_ParallelLinesProportionalSegmentsProperty,1
4,87,jh_數學1上_CommonDivisibilityRules,0
4,87,jh_數學1上_CommonDivisibilityRules,0
4,86,jh_數學1上_CommonDivisibilityRules,0
4,83,jh_數學1上_CommonDivisibilityRules,0
4,87,jh_數學1上_CommonDivisibilityRules,0
4,89,jh_數學1上_CommonDivisibilityRules,1
4,55,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,63,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,54,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,55,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,61,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,52,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,52,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,60,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,63,jh_數學1上_FourArithmeticOperationsOfIntegers,1
4,52,jh_數學1上_FourArithmeticOperationsOfIntegers,0
4,25,jh_數學1上_IntegerAdditionOperation,0
4,28,jh_數學1上_IntegerAdditionOperation,0
4,25,jh_數學1上_IntegerAdditionOperation,0
4,25,jh_數學1上_IntegerAdditionOperation,1
4,18,jh_數學1上_IntegerAdditionOperation,1
4,25,jh_數學1上_IntegerAdditionOperation,0
4,256,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
4,249,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
4,252,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
4,255,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
4,247,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
4,252,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
4,248,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
4,254,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
4,248,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
4,228,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
4,237,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
4,235,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
4,231,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
4,235,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
4,237,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
4,233,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
4,234,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
4,227,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
4,229,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
4,234,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
5,92,jh_數學1上_CommonDivisibilityRules,0
5,90,jh_數學1上_CommonDivisibilityRules,1
5,87,jh_數學1上_CommonDivisibilityRules,0
5,84,jh_數學1上_CommonDivisibilityRules,1
5,83,jh_數學1上_CommonDivisibilityRules,0
5,89,jh_數學1上_CommonDivisibilityRules,1
5,63,jh_數學1上_FourArithmeticOperationsOfIntegers,0
5,53,jh_數學1上_FourArithmeticOperationsOfIntegers,0
5,55,jh_數學1上_FourArithmeticOperationsOfIntegers,1
5,54,jh_數學1上_FourArithmeticOperationsOfIntegers,0
5,59,jh_數學1上_FourArithmeticOperationsOfIntegers,0
5,61,jh_數學1上_FourArithmeticOperationsOfIntegers,0
5,58,jh_數學1上_FourArithmeticOperationsOfIntegers,0
5,26,jh_數學1上_IntegerAdditionOperation,1
5,22,jh_數學1上_IntegerAdditionOperation,0
5,22,jh_數學1上_IntegerAdditionOperation,0
5,25,jh_數學1上_IntegerAdditionOperation,1
5,24,jh_數學1上_IntegerAdditionOperation,1
5,28,jh_數學1上_IntegerAdditionOperation,1
5,23,jh_數學1上_IntegerAdditionOperation,0
5,23,jh_數學1上_IntegerAdditionOperation,1
5,246,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
5,249,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
5,255,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
5,247,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,1
5,256,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
5,255,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
5,245,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
5,250,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
5,251,jh_數學1下_DrawingGraphsOfTwoVariableLinearEquations,0
5,230,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,1
5,235,jh_數學1下_RectangularCoordinatePlaneAndCoordinateRepresentation,0
